"Dictionary (Translation on Storefront side)","Dictionary (Translation on Storefront side)"
"Embedded (Translation on Admin side)","Embedded (Translation on Admin side)"
"Error while translating phrase ""%s"" in file %s.","Greška prilikom prevođenja fraze ""%s"" u datoteci %s."
"Error while generating js translation dictionary: ""%s""","Greška prilikom generisanja js prevodilačkog rečnika: ""%s"""
"Translation Strategy","Translation Strategy"
"Translations","Prevodi"
"Translation files","Translation files"
"Translation files.","Translation files."
"Please put your store into maintenance mode and redeploy static files after changing strategy","Molim staviti vašu prodavnicu u režim održavanja i ponovo rasporediti statične datoteke nakon promene strategije"
