"Manage Shopping Cart","Kosár kezelése"
"Create Order","Rendelés létrehozása"
"Back","Vissza"
"Add Products","Termékek hozzáadása"
"Update Items and Quantities","A kosár tartalmának változtatása"
"Are you sure you want to clear your cart?","Biztos benne, hogy kiüríti a kosarat?"
"Clear my shopping cart","Kosár kiürítése"
"Add selections to my cart","A kiválasztott tételek kosárba rakása"
"Cancel","Mégse"
"Shopping Cart for %1 in %2","%1 kosara - %2"
"Select products you want to buy","Válassza ki a megvásárolni kívánt terméket"
"Product","Termék"
"Price","Ár"
"Quantity","Mennyiség"
"Products in the Comparison List (%1)","Termékek az összehasonlító listában (%1)"
"Last ordered items (%1)","Legutóbb megrendelt termékek (%1)"
"Products","Termékek"
"ID","Azonosító"
"SKU","Cikkszám"
"Recently Compared Products (%1)","Utoljára összehasonlított termékek (%1)"
"Recently Viewed Products (%1)","Utoljára megtekintett termékek (%1)"
"Add to Shopping Cart by SKU","Hozzáadás a kosárhoz cikkszám alapján"
"Add to Shopping Cart","Hozzáadás a kosárhoz"
"Wish List (%1)","Kívánságlista (%1)"
"Apply","Alkalmazás"
"Configure","Konfigurálás"
"Add to Order by SKU","Hozzáadás a rendeléshez cikkszám alapján"
"Add to Order","Hozzáadás a rendeléshez"
"Add Products to Order","Termékek hozzáadása a rendeléshez"
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span>a következő termékek figyelmet igényelnek: <span id=""sku-attention-num"">%1</span>.</span>"
"Remove All","Összes eltávolítása"
"Only %1%2%3 left in stock","Csak %1%2%3 maradt készleten"
"You can buy up to %1 of these per purchase.","Maximum %1 darab vásárolható megrendelésenként."
"You must buy at least %1 of these per purchase.","Legalább %1 darab vásárolandó megrendelésenként."
"Specify the product's options.","Adja meg a termék paramétereit."
"Alert me when this item is available.","Értesíts, ha a termék elérhetővé válik."
"We can't find this customer.","We can't find this customer."
"Shopping cart management is disabled for this customer.","A vevő bevásárló kosara le van tiltva."
"We can't find this store.","We can't find this store."
"Customers","Vásárlók"
"Shopping Cart","Kosár"
"Sorry, something went wrong. You can find out more in the error log.","Sorry, something went wrong. You can find out more in the error log."
"You do not have access to this.","Nincs hozzáférése ehhez."
"Ordered item id is not received.","Ordered item id is not received."
"Ordered item is not loaded.","Ordered item is not loaded."
"Quote item id is not received.","Quote item id is not received."
"Quote item is not loaded.","Quote item is not loaded."
"The wish list item id is not received.","The wish list item id is not received."
"The wish list item is not loaded.","The wish list item is not loaded."
"An error has occurred. See error log for details.","Hiba történt. Részletek a hibanaplóban."
"You cannot configure a product.","A terméket nem lehet konfigurálni."
"You removed the items.","A termékek törölve lettek."
"You removed the item.","A termék törölve lett."
"You added %1 to your shopping cart.","%1 a kosárba került."
"You cannot add a product.","Nem lehet hozzáadni terméket."
"Order by SKU","Rendelés cikkszám szerint"
"The SKU was not found in the catalog.","A cikkszám nem található a katalógusban."
"Availability: Out of stock.","Elérhetőség: Nincs raktáron."
"We don't have as many of these as you want.","Az adott termékből nem áll rendelkezésre a kívánt mennyiség."
"You can't add this many to your cart.","A megadott mennyiséget nem lehet a kosárba helyezni."
"You need to choose options for your item.","Meg kell adnia a termék jellemzőit."
"We can't add the item to your cart.","A terméket nem lehet a kosárba helyezni."
"Please enter an actual number in the ""Qty"" field.","Kérjük egy számot adjon meg a ""Mennyiség"" mezőben."
"This product is assigned to another website.","Ez a termék egy másik weblaphoz van rendelve."
"You can add only enabled products.","Csak engedélyezett termékeket adhat a kosárhoz."
"You cannot upload this file.","Ezt a fájlt nem lehet feltölteni."
"The file is empty.","A fájl üres."
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Nem adta meg a termék cikkszámát. Kérem <a href=""%1"">kattintson ide</a> a termék(ek) cikkszám szerinti hozzáadásához."
"You have not entered a product SKU.","Nem adta meg a termék cikkszámát."
"We can't add a product to cart by id ""%1"".","A ""%1"" azonosítójú terméket nem lehet a kosárba helyezni."
"Something went wrong while reordering this product.","Hiba a termék hozzárendelése közben."
"We can't find this wish list.","A kívánságlista nem található."
"You added %1 product to your shopping cart.","%1 terméket a kosarába tett."
"You added %1 products to your shopping cart.","%1 termékeket a kosararába tett."
"%1 product requires your attention.","%1 termék figyelmet igényel."
"%1 products require your attention.","%1 termék figyelmet igényel."
"Yes, for Specified Customer Groups","Igen, meghatározott vásárlói csoportoknak"
"Yes, for Everyone","Igen, mindenkinek"
"No","Nem "
"The file is corrupt.","The file is corrupt."
"Please upload the file in .csv format.","Kérlek, töltsd fel a fájlt .csv formátumban."
"%1 item(s) need your attention.","%1 elem figyelmet igényel."
"Apply Coupon Code","Kuponkód alkalmazása"
"Remove Coupon Code","Kuponkód eltávolítása"
"Remove","Eltávolítás"
"The coupon code ""%1"" is not valid.","A ""%1"" kuponkód érvénytelen."
"Shopping Cart Items","Kosár tartalma"
"Qty","Mennyiség"
"Subtotal","Részösszeg"
"Discount","Kedvezmény"
"Row Subtotal","Sor részösszeg"
"Action","Akció"
"No ordered items","Nincs megrendelt termék"
"Total %1 product(s)","Összesen %1 termék"
"Subtotal:","Részösszeg:"
"Please select","Kérem válasszon"
"Move to Wish List","Kívánság listára helyezés"
"No item specified.","Nincs megadott elem."
"Are you sure you want to remove this item?","Biztos vagy benne, hogy eltávolítod ezt az elemet?"
"SKU number","Cikkszám"
"Upload File","Fájl feltöltése"
"Your csv file must include ""sku"" and ""qty"" columns.","A csv fájlnak ""sku"" és ""qty"" oszlopokat is tartalmaznia kell."
"Reset","Alaphelyzet"
"SKU: ","Cikkszám: "
"Only <span id=""%1_max_allowed"">%2</span> in stock","Csak <span id=""%1_max_allowed"">%2</span> darab van raktáron"
"Item","Elem"
"See price before order confirmation.","Az ár megtekintése a megrendelés megerősítése előtt."
"What's this?","Mi ez?"
"Incl. Tax","Adóval"
"Excl. Tax","Adó nélkül"
"Edit item parameters","Termék paraméterek szerkesztése"
"Edit","Szerkesztés"
"Remove item","Elem eltávolítása"
"Products Requiring Attention","Figyelmet igénylő termékek"
"Add to Cart","Kosárba"
"Sku","Cikkszám"
"File","Fájl"
"File extensions allowed: .csv","Engedélyezett fájl kiterjesztések: .csv"
"Add Row","Sor hozzáadása"
"Remove Row","Sor eltávolítása"
"Add Products By SKU","Termékek hozzáadása cikkszám alapján"
"Shopping Cart Management","Kosár kezelése"
"View Shopping Cart","Kosár megtekintése"
"View and modify Shopping Cart","Kosár megtekintése és módosítása"
"Order by SKU Settings","Rendelés cikkszám alapján beállításai"
"Enable Order by SKU on My Account in Storefront","""Rendelés cikkszám szerint"" engedélyezése a Saját fiók alatt a Storefronton"
"Customer Groups","Vevői csoportok"
"Apply Coupon","Kupon érvényesítése"
"Order by SKU Description","""Rendelés cikkszám szerint"" leírása"
"Display a Link to Loading a Spreadsheet","Munkafüzet feltöltés link engedélyezése"
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","A ""Saját fiók"" &gt; ""Rendelés cikkszám szerint"" link engedélyezése a felületi elemben"
"Link Text","Link szövege"
"The text of the link to the My Account &gt; Order by SKU page","A ""Saját fiók"" &gt; ""Rendelés cikkszám szerint"" link szövege"
"Load a list of SKUs","Termékazonosító lista betöltése"
"Order by SKU Template","""Rendelés cikkszám szerint"" sablon"
"SKU not found in catalog.","SKU not found in catalog."
"This file needs to be in .csv format.","This file needs to be in .csv format."
"This customer couldn't be found. Verify the customer and try again.","Ez a vásárló nem található. Ellenőrizze a vásárlót, és próbálja újra."
"This store couldn't be found. Verify the store and try again.","Ez a bolt nem található. Ellenőrizze a boltot, és próbálja újra."
"An error occurred. For details, see the error log.","Hiba történt. Részletekért lásd a hibanaplót."
"Orders can only be completed in an active store. Verify the store and try again.","Megrendeléseket csak aktív boltban lehet leadni. Ellenőrizze a bolt állapotát, és próbálkozzon újra."
"The ordered item needs to be loaded. Load the item and try again.","A megrendelt elemet be kell tölteni. Töltse be az elemet, és próbálja újra."
"The quote item ID needs to be received. Set the ID and try again.","A megadott elem azonosítóját be kell tölteni. Állítsa be az elem azonosítóját, és próbálja újra."
"The quote item needs to be loaded. Load the item and try again.","A megrendelt elemet be kell tölteni. Töltse be az elemet, és próbálja újra."
"The wish list item ID needs to be received. Set the ID and try again.","A kívánságlista elem azonosítóját be kell tölteni. Állítsa be az azonosítót, és próbálja újra."
"The wish list item needs to be loaded. Load the item and try again.","A kívánságlista elemet be kell tölteni. Töltse be az elemet, és próbálja újra."
"The file is corrupt and can't be used.","Az állomány sérült, és nem használható."
