"Manage Shopping Cart","Διαχείριση Καλάθι Αγορών"
"Create Order","Δημιουργία παραγγελίας"
"Back","Πίσω"
"Add Products","Προσθέστε προϊόντα"
"Update Items and Quantities","Ενημέρωση προϊόντων και ποσότητας"
"Are you sure you want to clear your cart?","Είστε βέβαιοι ότι θέλετε να αδειάσετε το καλάθι σας;"
"Clear my shopping cart","Καθαρισμός του Καλαθιού μου"
"Add selections to my cart","Προσθήκη επιλογών στο καλάθι μου"
"Cancel","Άκυρο"
"Shopping Cart for %1 in %2","Καλάθι αγορών για %1 σε %2"
"Select products you want to buy","Επιλέξτε τα προϊόντα που θέλετε να αγοράσετε"
"Product","Προϊόν"
"Price","Τιμή"
"Quantity","Ποσότητα"
"Products in the Comparison List (%1)","Προϊόντα στη Λίστα Σύγκρισης (%1)"
"Last ordered items (%1)","Τελευταία παραγγελθέντα είδη (%1)"
"Products","Προϊόντα"
"ID","ID"
"SKU","Κωδικός"
"Recently Compared Products (%1)","Πρόσφατα Συγκριθέντα Προϊόντα (%1)"
"Recently Viewed Products (%1)","Πρόσφατες Εμφανίσεις Προϊόντων (%1)"
"Add to Shopping Cart by SKU","Προσθήκη στο Καλάθι Αγορών από Κωδικός Προϊόντος"
"Add to Shopping Cart","Προσθήκη στο καλάθι"
"Wish List (%1)","Λίστα Επιθυμιών (%1)"
"Apply","Εφαρμογή"
"Configure","Ρύθμιση"
"Add to Order by SKU","Προσθήκη στην Παραγγελία από Κωδικό Προϊόντος"
"Add to Order","Προσθήκη στην παραγγελία"
"Add Products to Order","Προσθήκη Προϊόντων στην Παραγγελία"
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> προϊόν (τα) απαιτούν προσοχή.</span>"
"Remove All","Αφαίρεση όλων"
"Only %1%2%3 left in stock","Μόνο %1%2%3 έχουν μείνει στο απόθεμα"
"You can buy up to %1 of these per purchase.","Μπορείτε να αγοράσετε μέχρι %1 αυτών ανά αγορά."
"You must buy at least %1 of these per purchase.","Πρέπει να αγοράσετε τουλάχιστον %1 από αυτά ανά αγορά."
"Specify the product's options.","Καθορίστε τις επιλογές του προϊόντος."
"Alert me when this item is available.","Να λαμβάνω ειδοποιήσεις όταν αυτό το στοιχείο είναι διαθέσιμο."
"We can't find this customer.","Δεν μπορούμε να βρούμε αυτόν τον πελάτη."
"Shopping cart management is disabled for this customer.","Διαχείριση του καλαθιού αγορών είναι απενεργοποιημένη για αυτό τον πελάτη."
"We can't find this store.","Δεν μπορούμε να βρούμε αυτό το κατάστημα."
"Customers","Πελάτες"
"Shopping Cart","Καλάθι"
"Sorry, something went wrong. You can find out more in the error log.","Συγνώμη, κάτι πήγε στραβά. Μπορείτε να μάθετε περισσότερα στο αρχείο καταγραφής σφαλμάτων."
"You do not have access to this.","Δεν έχετε πρόσβαση σε αυτό."
"Ordered item id is not received.","Το id του προϊόντος παραγγελίας δεν έχει παραληφθεί."
"Ordered item is not loaded.","Αντικείμενο της παραγγελίας δεν έχει φορτωθεί."
"Quote item id is not received.","Το id στοιχείου Προσφοράς δεν παραλήφθηκε."
"Quote item is not loaded.","Το στοιχείο Προσφοράς δεν έχει φορτωθεί."
"The wish list item id is not received.","Δεν παραλείφθηκε το id στοιχείου της λίστα επιθυμιών."
"The wish list item is not loaded.","Η λίστα επιθυμιών δεν έχει φορτωθεί."
"An error has occurred. See error log for details.","Προέκυψε ένα σφάλμα. Δείτε το αρχείο καταγραφής σφαλμάτων για λεπτομέρειες."
"You cannot configure a product.","Δεν μπορείτε να ρυθμίσετε ένα προϊόν."
"You removed the items.","Αφαιρέσατε τα στοιχεία."
"You removed the item.","Αφαιρέσατε το στοιχείο."
"You added %1 to your shopping cart.","Προσθέσατε %1 στο καλάθι αγορών σας."
"You cannot add a product.","Δεν μπορείτε να προσθέσετε ένα προϊόν."
"Order by SKU","Παραγγελία με βάση κωδικό προϊόντος"
"The SKU was not found in the catalog.","Το SKU δεν βρέθηκε στον κατάλογο."
"Availability: Out of stock.","Διαθεσιμότητα: Εξαντλημένο."
"We don't have as many of these as you want.","Δεν έχουμε τόσα τεμάχια όσα θέλετε."
"You can't add this many to your cart.","Δεν μπορείτε να προσθέσετε τόσο μεγάλη ποσότητα στο καλάθι σας."
"You need to choose options for your item.","Πρέπει να επιλέξετε τις επιλογές για το στοιχείο σας."
"We can't add the item to your cart.","Δεν μπορούμε να προσθέσουμε αυτό το αντικείμενο στο καλάθι σας."
"Please enter an actual number in the ""Qty"" field.","Παρακαλούμε εισάγετε ένα πραγματικό αριθμό στο πεδίο ""Qty""."
"This product is assigned to another website.","Αυτό το προϊόν έχει εκχωρηθεί σε μια άλλη ιστοσελίδα."
"You can add only enabled products.","Μπορείτε να προσθέσετε μόνο ενεργοποιημένα προϊόντα."
"You cannot upload this file.","Δεν μπορείτε να ανεβάσετε αυτό το αρχείο."
"The file is empty.","Το αρχείο είναι κενό."
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Δεν έχετε εισαγάγει κωδικό προϊόντος. Παρακαλώ <a href=""%1""> κάντε κλικ εδώ για</a> να προσθέσετε προϊόν (τα) με βάση το κωδικό."
"You have not entered a product SKU.","Δεν έχετε εισαγάγει κωδικό προϊόντος."
"We can't add a product to cart by id ""%1"".","Δεν μπορούμε να προσθέσουμε ένα προϊόν στο καλάθι από την id ""%1""."
"Something went wrong while reordering this product.","Κάτι πήγε στραβά κατά την επανάληψη της παραγγελίας αυτού του προϊόντος."
"We can't find this wish list.","Δεν μπορούμε να βρούμε αυτή τη λίστα επιθυμιτών."
"You added %1 product to your shopping cart.","Προσθέσατε %1 προϊόν στο καλάθι αγορών σας."
