"Downloadable Information","Downloadable Information"
"Add New Link","Add New Link"
"Upload Files","上載檔案"
"All Files","所有檔案"
"Unlimited","Unlimited"
"Something went wrong while getting the requested content.","Something went wrong while getting the requested content."
"My Downloadable Products","My Downloadable Products"
"We can't find the link you requested.","We can't find the link you requested."
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Please sign in to download your product or purchase <a href=""%1"">%2</a>."
"Please sign in to download your product.","Please sign in to download your product."
"The link has expired.","The link has expired."
"The link is not available.","The link is not available."
"Sorry, there was an error getting requested content. Please contact the store owner.","Sorry, there was an error getting requested content. Please contact the store owner."
"Please set resource file and link type.","Please set resource file and link type."
"Invalid download link type.","Invalid download link type."
"Something went wrong while saving the file(s).","在储存文件夹時，系统出錯。"
"Provided content must be valid base64 encoded data.","Provided content must be valid base64 encoded data."
"Provided file name contains forbidden characters.","Provided file name contains forbidden characters."
"Link file not provided","Link file not provided"
"Link price must have numeric positive value.","Link price must have numeric positive value."
"Number of downloads must be a positive integer.","Number of downloads must be a positive integer."
"Sort order must be a positive integer.","Sort order must be a positive integer."
"Link URL must have valid format.","Link URL must have valid format."
"Provided file content must be valid base64 encoded data.","Provided file content must be valid base64 encoded data."
"Sample URL must have valid format.","Sample URL must have valid format."
"Order id cannot be null","Order id cannot be null"
"Order item id cannot be null","Order item id cannot be null"
"Provided product must be type 'downloadable'.","Provided product must be type 'downloadable'."
"Provided link information is invalid.","Provided link information is invalid."
"Invalid link type.","Invalid link type."
"Link title cannot be empty.","Link title cannot be empty."
"There is no downloadable link with provided ID.","There is no downloadable link with provided ID."
"Provided downloadable link is not related to given product.","Provided downloadable link is not related to given product."
"Cannot delete link with id %1","Cannot delete link with id %1"
"Please specify product link(s).","Please specify product link(s)."
"Sample file not provided","Sample file not provided"
"Provided sample information is invalid.","Provided sample information is invalid."
"Invalid sample type.","Invalid sample type."
"Sample title cannot be empty.","Sample title cannot be empty."
"There is no downloadable sample with provided ID.","There is no downloadable sample with provided ID."
"Provided downloadable sample is not related to given product.","Provided downloadable sample is not related to given product."
"Cannot delete sample with id %1","Cannot delete sample with id %1"
"Yes","是"
"No","否"
"Use config","Use config"
"Upload File","上載檔案"
"URL","URL"
"attachment","attachment"
"inline","inline"
"Pending","Pending"
"Invoiced","已開票"
"To enable the option set the weight to no","To enable the option set the weight to no"
"Is this downloadable Product?","Is this downloadable Product?"
"Links","Links"
"Title","標題"
"Links can be purchased separately","Links can be purchased separately"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'."
"Add Link","Add Link"
"Price","價格"
