"Save and Continue Edit","Toepassen"
"Catalog Structure","Structuur van de catalogus"
"Catalog Id","Catalogus ID"
"Store Id","Winkel ID"
"Cancel","Annuleer"
"Done","Gereed"
"Back","Terug"
"Delete","Verwijder"
"This action cannot be undone. Are you sure you want to delete this catalog?","Deze actie kan niet ongedaan worden gemaakt. Weet je zeker dat je wilt verwijderen van deze catalogus?"
"Duplicate","Dupliceren"
"Linked Products","Gekoppelde producten"
"Reset","Resetten"
"Save","Opslaan"
"Pricing","Prijzen"
"Products","Producten"
"All Stores","Alle winkels"
"Shared Catalogs","Gedeelde catalogussen"
"The companies have been reassigned.","De bedrijven zijn opnieuw toegewezen."
"Error while reassigning the company.","Fout tijdens het opnieuw toewijzen van het bedrijf."
"Discount value cannot be outside the range 0-100","Kortingswaarde mag niet buiten het bereik 0-100 liggen"
"We found a duplicate website, tier price or quantity.","Dubbele website, staffelprijs, of aantal gevonden."
"The selected items are being processed. You can continue to work in the meantime.","De geselecteerde items worden verwerkt. Je kunt blijven werken in de tussentijd."
"The selected changes have been applied to the shared catalog.","De geselecteerde wijzigingen zijn aangebracht aan de gedeelde catalogus."
"New Shared Catalog","Nieuwe gedeelde catalogus"
"The shared catalog was deleted successfully.","De gedeelde catalogus is verwijderd."
"Duplicate of %1","Duplicaat van %1"
"You saved the shared catalog.","Je hebt de gedeelde catalogus opgeslagen."
"Something went wrong while saving the shared catalog.","Er ging iets fout bij het opslaan van de gedeelde catalogus."
"A total of %1 record(s) were deleted.","Een totaal van %1 veld(en) werden verwijderd."
"No shared catalog name is specified in request.","Geen gedeelde catalogus-naam is opgegeven in de aanvraag."
"Requested categories don't exist: %categoriesIds.","Gevraagde categorieën bestaan niet: %categoriesIds."
"You cannot unassign a company from the public shared catalog.","Je kunt een bedrijf niet uit de openbare gedeelde catalogus verwijderen."
"Customer Groups","Klantengroepen"
"Could not set default customer group","Kan standaard klantgroep niet instellen"
"A customer group with this name already exists. Enter a different name to create a shared catalog.","Er bestaat al een klantengroep met deze naam. Voer een andere naam in om een gedeelde catalogus te maken."
"Could not save customer group.","Klantgroep kon niet worden opgeslagen."
"Could not update shared catalog customer group","Kan de klantengroep van de gedeelde catalogus niet bijwerken"
"No such public catalog entity","Geen dergelijke openbare catalogusentiteit"
"Cannot load product items for shared catalog","Kan productitems niet laden voor gedeelde catalogus"
