"You created the order.","A megrendelés létre lett hozva."
"Order saving error: %1","Hiba a rendelés mentése közben: %1"
"Please choose a payment method.","Kérjük válasszon egy fizetési módot."
"We can't process your order right now. Please try again later.","Rendelését jelenleg nem tudjuk feldolgozni. Kérjük később próbálkozzon újra."
"An error occurred on the server. Please try to place the order again.","Hiba történt a kiszolgálón. Kérjük, próbálja meg újra leadni a megrendelését."
"Credit Card: xxxx-%1","Hitelkártya: xxxx-%1"
"amount %1","%1 összeg"
"failed.","nem sikerült."
"successful.","sikeres."
"Authorize.Net Transaction ID %1.","Authorize.Net tranzakció azonosító %1."
"authorize","engedélyez"
"authorize and capture","engedélyez és levon"
"capture","levon"
"refund","visszatérítés"
"void","érvénytelen"
"Gateway error: %1","Átjáró hiba: %1"
"Something went wrong in the payment gateway.","Hiba történt a fizetési átjáróban."
"Invalid amount for capture.","Érvénytelen levonandó összeg."
"Payment capturing error.","Hiba a fizetés közben."
"Invalid transaction ID.","Érvénytelen a tranzakció azonosítója."
"Payment voiding error.","Fizetés érvénytelenítési hiba."
"Invalid amount for refund.","Érvénytelen visszatérítendő összeg."
"Payment refunding error.","Visszafizetési hiba."
"The transaction was declined because the response hash validation failed.","A tranzakció elutasítva válasz érvényesség ellenőrzés sikertelensége miatt."
"This payment didn't work out because we can't find this order.","A tranzakció sikertelen volt, mivel a megrendelés nem található."
"There was a payment authorization error.","Fizetés hitelesítési hiba történt."
"Please enter a transaction ID to authorize this payment.","Adjon meg egy tranzakció azonosítót a kifizetés engedélyezéséhez."
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Hiba: a fizetett összeg nem egyezik meg a rendelés összértékével. Kérem állítsa be a helyes összeget és próbálkozzon újra."
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","A %1 tranzakció engedélyezve lett. Összeg: %2. Tranzakció állapota: ""%3"""
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","A %1 tranzakció érvénytelenítve vagy elutasítva. Tranzakció állapota: ""%2"". Összeg: %3."
"Authorize Only","Csak engedélyez"
"Authorize and Capture","Engedélyez és levon"
"Unable to get transaction details. Try again later.","Nem sikerült lekérdezni a tranzakció részleteit. Próbálkozzon később."
"Electronic payments save the trees.","Elektronikus fizetéssel óvja a fákat."
"Credit Card Type","Hitelkártya-típus"
"Please Select","Kérem válasszon"
"Credit Card Number","Hitelkártyaszám"
"Expiration Date","Lejárat dátuma"
"Card Verification Number","Kártya ellenőrző szám"
"Fraud Detection ","Csalások felderítése "
"FDS Filter Action","FDS szűrő művelet"
"AVS Response","AVS válasz"
"Card Code Response","Kártya kód válasz"
"CAVV Response","CAVV válasz"
"Fraud Filters","Csalás szűrők"
"Place Order","Megrendelés"
"Sorry, but something went wrong. Please contact the seller.","Sajnáljuk, ismeretlen hiba történt. Kérem vegye fel a kapcsolatot az eladóval."
"Authorize.net Direct Post","Authorize.net Direct Post"
"Enabled","Engedélyezve"
"Payment Action","Fizetési művelet"
"Title","Cím"
"API Login ID","API bejelentkezési azonosító"
"Transaction Key","Tranzakciós kulcs"
"Merchant MD5","Kereskedő MD5"
"New Order Status","Új megrendelés állapota"
"Test Mode","Teszt mód"
"Gateway URL","Átjáró URL"
"Transaction Details URL","Tranzakció részletei URL"
"Accepted Currency","Elfogadott pénznemek"
"Debug","Hibakeresés"
"Email Customer","Ügyfél értesítése levélben"
"Merchant's Email","Kereskedő e-mail"
"Credit Card Types","Hitelkártya típusok"
"Credit Card Verification","Hitelkártya ellenőrzés"
"Payment from Applicable Countries","Fizetés az elérhető országokból"
"Payment from Specific Countries","Fizetés a megadott országokból"
"Minimum Order Total","Minimális rendelési összeg"
"Maximum Order Total","Maximális rendelési összeg"
"Sort Order","Rendezési sorrend"
"Cannot place order.","Rendelés sikertelen."
"'Gateway error: ' .","'Átjáró hiba: ' ."
"Unable to place order. Please try again later.","Nem sikerült a megrendelés. Kérjük próbálkozzon később."
"A server error stopped your order from being placed. Please try to place your order again.","Kiszolgáló hiba miatt a rendelését nem rögzítettük. Kérem próbálja meg újra leadni a rendelését."
"The transaction details are unavailable. Please try again later.","A tranzakció részletei nem elérhetőek. Kérjük, próbálja meg később újra."
"Authorize.Net Direct Post (Deprecated)","Authorize.Net Direct Post (Deprecated)"
"Signature Key","Aláírás kulcs"
