"To see product price, add this item to your cart. You can always remove it later.","لمعرفة سعر المنتج، اضف هذا العنصر إلى سلة التسوق. يمكنك دائماً إزالته في وقت لاحق."
"See price before order confirmation.","انظر السعر قبل تأكيد الطلب."
"On Gesture","إيماء"
"In Cart","في سلة التسوق"
"Before Order Confirmation","قبل تأكيد الطلب"
"Use config","استخدام التكوين"
"Click for price","اضغط هنا للأسعار"
"What's this?","ما هذا؟"
"Order total will be displayed before you submit the order","سيتم عرض ترتيب الطلب قبل إرسال الأمر"
"You will see the order total before you submit the order.","سوف تشاهد إجمالي الطلبية قبل إرسالها بالترتيب."
"Price","السعر"
"Actual Price","السعر الفعلي"
"Add to Cart","أضف لسلة التسوق"
"Minimum Advertised Price","أدنى الأسعار المعلن عنها"
"Enable MAP","تمكين MAP"
"Display Actual Price","عرض السعر الفعلي"
"Default Popup Text Message","الرسالة النصية المنبثقة الافتراضية"
"Default ""What's This"" Text Message","الافتراضي ""ما هو هذا"" رسالة نصية"
"<strong style=""color:red"">Warning!</strong> Enabling MAP by default will hide all product prices on Storefront.","<strong style=""color:red"">Warning!</strong> Enabling MAP by default will hide all product prices on Storefront."
