"The ""%1"" product is not part of the current creditmemo.","""%1"" produktet er ikke del av den gjeldende kreditnotaen."
"The return to stock argument contains product item that is not part of the original order.","Returner til lageret forespørselen inneholder produkt som ikke er en del av den opprinnelige ordren."
