"The ""%1"" product is not part of the current creditmemo.","Το προϊόν ""%1"" δεν είναι μέρος του πιστωτικού υπομνήματος."
"The return to stock argument contains product item that is not part of the original order.","Το επιχείρημα επιστροφής σε απόθεμα περιέχει στοιχείο προϊόντος που δεν είναι μέρος της αρχικής παραγγελίας."
