"The ""%1"" product is not part of the current creditmemo.","Produkt ""%1"" nie jest częścią bieżącego creditmemo."
"The return to stock argument contains product item that is not part of the original order.","Argument zwrotu do magazynu zawiera pozycję produktu, która nie jest częścią oryginalnego zamówienia."
