"Search All Products","Cerca tutti i prodotti"
"Add Product by SKU","Aggiungi prodotto tramite SKU"
"Position","Posizione"
"Action","Azione"
"Unassign","Non assegnato"
"Top","In alto"
"Bottom","In Basso"
"Choose a selection...","Scegliere una selezione..."
"Page not found.","Pagina non trovata."
"No SKU entered","Nessuno SKU inserito"
"Undefined Action","Azione non definita"
"Products with the following SKUs do not exist: %s","Non esistono prodotti con i seguenti SKU: %s"
"%s SKU(s) processed successfully","%s SKU(s) elaborato correttamente"
"On Top","In alto"
"On Bottom","In basso"
"Category rules validation failed","Validazione regole categoria non riuscita"
"Clone category ID(s)","Clona Id categoria"
"Date Created (days ago)","Data di creazione (giorni fa)"
"Date Modified (days ago)","Data di modifica (giorni fa)"
"Error in reading category rules","Errore nella lettura delle regole di categoria"
"There was no category rules to apply","Non c'è nessuna regola di categoria da applicare"
"Category rules applied","Regole di categoria applicate"
"Equal","Uguale"
"Not equal","Non uguale"
"Greater than","Maggiore di"
"Greater than or equal to","Maggiore o uguale a"
"Less than","Minore di"
"Less than or equal to","Minore o uguale a"
"Contains","Contiene"
"Error in yes/no format","Errore nel formato sì/no"
"Category ID '%1' not found","ID categoria '%1' non trovato"
"%1 doesn't implement SortInterface","%1 non implementa SortInterface"
"Move low stock to top","Sposta scorte in esaurimento in alto"
"Name: A - Z","Nome: A - Z"
"Name: Z - A","Nome: Z - A"
"Newest products first","Prima i prodotti più recenti"
"Move out of stock to bottom","Sposta prodotti non disponibili in basso"
"Price: High to low","Prezzo: Dal più alto al più basso"
"Price: Low to high","Prezzo: dal più basso al più alto"
"SKU: Ascending","SKU: Crescente"
"SKU: Descending","SKU: Decrescente"
"Sort by color","Ordina per colore"
"Special price to bottom","Prezzo speciale in basso"
"Special price to top","Prezzo speciale in alto"
"None","Nessuno"
"Enter SKUs below, one per line","Immettere i codici SKU qui sotto, uno per riga"
"Assign","Assegna"
"Remove","Elimina"
"Grid","Griglia"
"Tile","Affianca"
"records found","record trovati"
"per page","per pagina"
"Previous page","Pagina precedente"
"of %1","di %1"
"Next page","Pagina successiva"
"Draggable","Trascinabile"
"Close","Chiudi"
"Product image","Immagine prodotto"
"You can create a rule only to the existing categories.","È possibile creare una regola solo per le categorie esistenti."
"Only products matched by rule will be present in the category after save. Unmatched products and manual sorting will be removed from the category.","Solo prodotti abbinati dalla regola saranno presenti nella categoria dopo il salvataggio. Prodotti non corrispondenti e ordinati manualmente verranno rimossi dalla categoria."
"Attribute","Attributo"
"Operator","Operatore"
"Value","Valore"
"Logic","Logico"
"Add Condition","Aggiungi condizione"
"Delete","Elimina"
"Match products by rule","Prodotti corrispondenti alla regola"
"Yes","Sì"
"No","No"
"Add Products","Aggiungi Prodotti"
"Save and Close","Salva e chiudi"
"On","Attivo"
"Off","Non attivo"
"Visual Merchandiser Options","Opzioni di Visual Merchandiser"
"Visual Merchandiser","Visual Merchandiser"
"General Options","Opzioni Generali"
"Visible Attributes for Category Rules","Attributi visibili per le regole di categoria"
"Additional attributes usable in category rules","Attributi aggiuntivi utilizzabili nelle regole di categoria"
"Minimum Stock Threshold","Soglia di scorte minima"
"Determines which products are 'low stock'","Determina quali prodotti sono 'in esaurimento'"
"Color Attribute Code","Codice attributo colore"
"Color Order","Ordine colore"
"Each color being on a separate row.","Ogni colore è su una riga separata."
"Sort","Ordina"
"Automatic Sorting","Ordinamento automatico"
"Sort order","Ordina"
"Thumbnail","Miniatura"
"Name","Nome"
"Price","Prezzo"
"SKU","Cod.Art."
"Stock","Inventario"
"Category Products","Category Products"
"Wait loading...","Wait loading..."
"Rule %1 does not exists","Rule %1 does not exists"
