"Format for IDE '%1' is not supported","Formatet för IDE '%1' stöds inte"
"Client side compilation doesn't work in production mode","Client side kompilering fungerar inte i produktionsläge"
"Client side less compilation","Klientsidskompilering"
"Server side less compilation","Serversida mindre komplimering"
"Frontend Development Workflow","Frontend utveckling arbetsflöde"
"Workflow type","Arbetsflödestypen"
"Not available in production mode","Inte tillgängliga i produktionsläge"
"Developer Client Restrictions","Utvlecklare och Klient Begränsningar"
"Allowed IPs (comma separated)","Tillåtna IPs (kommaavgränsad)"
"Leave empty for access from any location.","Lämna tom för åtkomst från valfri plats."
"Log to File","Logga till fil"
"Modifying this configuration has no effect in production mode.","Modifying this configuration has no effect in production mode."
