"Patch %1 has been successfully generated.","Patch %1 has been successfully generated."
"Template hints are %status","Template hints are %status"
"Format for IDE '%1' is not supported","IDE '%1' biçimi desteklenmiyor"
"Client side compilation doesn't work in production mode","Üretim modunda istemci tarafında derleme çalışmıyor"
"Client side less compilation","İstemci tarafından daha az derleme"
"Server side less compilation","Ağ tarafından daha az derleme"
"Magento was installed with a table prefix. Please re-install without prefix.","Magento was installed with a table prefix. Please re-install without prefix."
"Configuration Exception Message","Configuration Exception Message"
"The ""%1.xml"" file doesn't exist.","The ""%1.xml"" file doesn't exist."
"Frontend Development Workflow","İş akışı Geliştirme Arabirimi"
"Workflow type","İş akışı türü"
"Modifying this configuration has no effect in production mode.","Modifying this configuration has no effect in production mode."
"Developer Client Restrictions","Geliştirici İstemcisi Kısıtlamaları"
"Allowed IPs (comma separated)","İzin veriler IP Adresleri (virgülle ayrılmış)"
"Leave empty for access from any location.","Her yerden erişebilmek için bu alanı boş bırakınız."
