"Payment Type","Vrsta plaćanja"
"Transaction Type","Vrsta transakcije"
"Transaction ID","ID тransakcije"
"BeagleScore","BeagleScore"
"CVV Verification","CVV verifikacija"
"Address Verification","Address Verification"
"Email Verification","Email Verification"
"Mobile Verification","Mobile Verification"
"Phone Verification","Phone Verification"
"Card number","Card number"
"Expiration Date","Datum isteka"
"Response Code","Response Code"
"Fraud Message","Fraud Message"
"Approve Message","Approve Message"
"Sorry, but something went wrong","Izvinite, došlo je do greške"
"Wrong response type","Wrong response type"
"Transaction has been declined. Please try again later.","Transaction has been declined. Please try again later."
"Authorize Only","Samo odobriti"
"Authorize and Capture","Odobriti i prihvatiti"
"Credit Card Type","Vrsta kreditne kartice"
"Credit Card Number","Broj kreditne kartice"
"Card Verification Number","Verifikacioni broj kartice"
"eWAY","eWAY"
"Enabled","Omogućeno"
"Connection Type","Connection Type"
"Title","Naslov"
"Sandbox Mode","Sandbox Mode"
"Live API Key","Live API Key"
"Live API Password","Live API Password"
"Live Client-side Encryption Key","Live Client-side Encryption Key"
"Sandbox API Key","Sandbox API Key"
"Sandbox API Password","Sandbox API Password"
"Sandbox Client-side Encryption Key","Sandbox Client-side Encryption Key"
"Payment Action","Akcija plaćanja"
"Debug","Otklanjanje grešaka"
"Credit Card Types","Vrsta kreditne kartice"
"Payment from Applicable Countries","Plaćanja iz privaćenih zemalja"
"Payment from Specific Countries","Plaćanja iz određenih zemalja"
"Sort Order","Redosled porudžbina"
"Transaction has been declined, please, try again later.","Transaction has been declined, please, try again later."
"Switch/Solo/Maestro Only","Switch/Solo/Maestro Only"
"Issue Number","Issue Number"
"Start Date","Početni datum"
"The response type is incorrect. Verify the type and try again.","The response type is incorrect. Verify the type and try again."
