"This block no longer exists.","ไม่มีไฟล์นี้อีกต่อไป"
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Future Update in this time range already exists. Select a different range to add a new Future Update."
"Error","Error"
"Currently Active","กำลังใช้งานอยู่"
"New Theme","ธีมใหม่ "
"-- Please Select --","-- โปรดเลือก-"
"Scheduled Changes","กำหนดการ"
"Name","ชื่อ"
"Description","รายละเอียด"
"Action","ดำเนินการ"
"Update Information","แก้ไขข้อมูล"
"Schedule Update","กำหนดการปรับปรุง"
"Update Name","เปลี่ยนชื่อ"
"Start Date","วันที่เริ่มต้น"
"End Date","ถึงวันที่"
"General Information","ข้อมูลทั่วไป"
"Enable Block","เปิดใช้งานบล็อก"
"Block Title","หัวข้อ"
"Identifier","ยืนยัน"
"Store View","มุมมองร้าน"
"Save as a New Update","บันทึกเป็นการปรับปรุงใหม่"
"Move to Another Update","ย้ายการปรับปรุงอื่น"
"Delete the Update","ลบการปรับปรุง"
"The block will be removed from the update and all scheduled changes will be lost.","บล็อกจะถูกเอาออกจากการปรับปรุง และเปลี่ยนแปลงตามกำหนดการทั้งหมดจะหายไป"
"200","200"
"100","100"
"50","50"
"30","30"
"20","20"
"Start Time","วันที่เริ่มต้น"
"End Time","เวลาสิ้นสุด"
"Remove CMS page from Update","เอาหน้า CMS จากการ Update"
"Enable Page","เปิดใช้งานหน้า"
"Page Title","ชื่อหน้า"
"Content","เนื้อหา"
"Content Heading","Content Heading"
"Search Engine Optimisation","Search Engine Optimisation"
"URL Key","URL Key"
"Meta Keywords","Meta Keywords"
"Meta Description","Meta Description"
"Page in Websites","Page in Websites"
"Design","การออกแบบ"
"Layout","Layout"
"Layout Update XML","Layout Update XML"
"The page will be removed from the update and all scheduled changes will be lost.","The page will be removed from the update and all scheduled changes will be lost."
"CMS Pages","CMS Pages"
"CMS Blocks","CMS Blocks"
"ID","ไอดี"
"Title","Title"
"Status","สถานะ"
"Remove CMS block from Campaign","Remove CMS block from Campaign"
"Move to Another Campaign","Move to Another Campaign"
"Deleting the update will remove the block from this campaign and all scheduled changes will be lost.","Deleting the update will remove the block from this campaign and all scheduled changes will be lost."
"Remove CMS page from Campaign","Remove CMS page from Campaign"
"Deleting the update will remove the page from this campaign and all scheduled changes will be lost.","Deleting the update will remove the page from this campaign and all scheduled changes will be lost."
"Remove CMS Page from Campaign","Remove CMS Page from Campaign"
"Remove CMS Block from Campaign","Remove CMS Block from Campaign"
"Future Update already exists in this time range. Set a different range and try again.","Future Update already exists in this time range. Set a different range and try again."
