"The page doesn't exist. Verify and try again.","A imagem não existe. Verifique-a e tente novamente."
"This block no longer exists.","Este bloco não existe mais."
"Future Update already exists in this time range. Set a different range and try again.","Uma atualização futura já existe nesse intervalo de tempo. Defina um intervalo diferente e tente novamente."
"Currently Active","Atualmente Ativo"
"New Theme","Novo tema"
"-- Please Select --","-- Selecione uma opção --"
"Scheduled Changes","Mudanças Agendadas"
"Name","Nome"
"Description","Descrição"
"Action","Ação"
"Update Information","Atualizar informações"
"Schedule Update","Agendar Atualização"
"Update Name","Atualizar Nome"
"Start Date","Data de Início"
"End Date","Data de Término"
"General Information","Informações gerais"
"Enable Block","Habilite o Bloco"
"Block Title","Título do Bloco"
"Identifier","Identificador"
"Store View","Visão de Loja"
"Save as a New Update","Salvar como uma Nova Atualização"
"Move to Another Update","Mover para outra atualização"
"Delete the Update","Excluir a atualização"
"The block will be removed from the update and all scheduled changes will be lost.","O bloco será removido da atualização e todas as alterações programadas serão perdidas."
"200","200"
"100","100"
"50","50"
"30","30"
"20","20"
"Start Time","Hora de Início"
"End Time","Horário Final"
"Remove CMS page from Update","Remover página CMS da Atualização"
"Enable Page","Ativar Página"
"Page Title","Título da Página"
"Content","Conteúdo"
"Content Heading","Cabeçalho do Conteúdo"
"Search Engine Optimisation","Otimização para Motores de Pesquisa (SEO)"
"URL Key","Chave URL"
"Meta Keywords","Meta Palavras-chave"
"Meta Description","Meta Descrição"
"Page in Websites","Página nos Sites"
"Design","Visual"
"Layout","Layout"
"Layout Update XML","Atualização do Layout XML"
"Custom Layout Update","Atualização de Layout Personalizado"
"
                        List of layout files with an update handle ""selectable""
                        matching *PageIdentifier*_*UpdateID*.
                        <br/>
                        See Magento documentation for more information
                    ","
                        Lista de arquivos de layout com um identificador de atualização ""selectable""
                        correspondente a *PageIdentifier*_*Atualização*.
                        <br/>
                        Consulte a documentação do Magento para obter mais informações
                    "
"The page will be removed from the update and all scheduled changes will be lost.","A página será removida da atualização e todas as alterações programadas serão perdidas."
"CMS Pages","Páginas CMS"
"CMS Blocks","Blocos CMS"
"ID","Id."
"Title","Título"
"Status","Situação"
