"There was an error while trying to process the request.","There was an error while trying to process the request."
"This transaction cannot be refunded with its current status.","This transaction cannot be refunded with its current status."
"Something went wrong in the payment gateway.","Нещо се обърка в портала на плащане."
"The authenticity of the gateway response could not be verified.","The authenticity of the gateway response could not be verified."
"Authorize Only","Само Authorize"
"Authorize and Capture","Оторизирай и запиши"
"Credit Card Type","Тип кредитна карта"
"Credit Card Number","Номер на кредитната карта"
"Expiration Date","Срок на валидност"
"Card Verification Number","Номер за проверка на картата"
"Authorize.Net","Authorize.Net"
"Enabled","Активиран"
"Basic Authorize.Net Settings","Basic Authorize.Net Settings"
"Title","Заглавиe"
"Environment","Среда"
"Payment Action","Платежно действие"
"API Login ID","ID на регистрация на API"
"Transaction Key","Транзакция ключ"
"Public Client Key","Public Client Key"
"Signature Key","Signature Key"
"Merchant MD5 (deprecated)","Merchant MD5 (deprecated)"
"Advanced Authorize.Net Settings","Advanced Authorize.Net Settings"
"Accepted Currency","Приемани валути"
"Debug","Дебъг"
"Email Customer","Имейл на клиент"
"Enable Credit Card Verification Field","Enable Credit Card Verification Field"
"Credit Card Types","Типове кредитни карти"
"Payment from Applicable Countries","Плащане от приложимите страни"
"Payment from Specific Countries","Плащане от определени страни"
"Minimum Order Total","Минимална стойност на поръчка"
"Maximum Order Total","Максимална стойност на поръчка"
"Sort Order","Ред на сортиране"
"Invalid request to gateway.","Invalid request to gateway."
"Invalid gateway credentials.","Invalid gateway credentials."
"Transaction has been declined. Please try again later.","Транзакцията е отказана. Моля, опитайте отново по-късно."
