"First-Class Mail Large Envelope","USPS"
"First-Class Mail Letter","First-Class Mail Brief"
"First-Class Package Service - Retail","First-Class Package Service - Retail"
"First-Class Mail Postcards","First-Class Mail Postkarten"
"Priority Mail","Priority Mail"
"Priority Mail Express Hold For Pickup","Priority Mail Express zurückhalten für Abholung"
"Priority Mail Express","Priority Mail Express"
"Retail Ground","Retail Ground"
"Media Mail","Media Mail"
"Library Mail","Library Mail"
"Priority Mail Express Flat Rate Envelope","Priority Mail Express Flat Rate Envelope"
"First-Class Mail Large Postcards","First-Class Mail Large Postcards"
"Priority Mail Flat Rate Envelope","Priority Mail Flat Rate Envelope"
"Priority Mail Medium Flat Rate Box","Priority Mail Medium Flat Rate Box"
"Priority Mail Large Flat Rate Box","Priorität Post große Pauschale Box"
"Priority Mail Express Sunday/Holiday Delivery","Priority Mail Express Sunday/Holiday Delivery"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope","Priority Mail Express Sonntag/Feiertag Lieferung Pauschale Umschlag"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Pauschale Umschlag zur Abholung halten"
"Priority Mail Small Flat Rate Box","Priority Mail Pauschale kleine Box"
"Priority Mail Padded Flat Rate Envelope","Priority Mail gepolsterter Pauschale Umschlag"
"Priority Mail Express Legal Flat Rate Envelope","Priority Mail Express rechtlicher Pauschale Umschlag"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Priority Mail Express rechtlicher Pauschale Umschlag zur Abholung halten"
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope","Priority Mail Express Sonntag/Feiertag Lieferung rechtliche Pauschale Umschlag"
"Priority Mail Hold For Pickup","Priority Mail zur Abholung halten"
"Priority Mail Large Flat Rate Box Hold For Pickup","Priorität Post große Pauschale Box zur Abholung halten"
"Priority Mail Medium Flat Rate Box Hold For Pickup","Priorität Post mittlere Pauschale Box zur Abholung halten"
"Priority Mail Small Flat Rate Box Hold For Pickup","Priorität Post kleine Pauschale Box zur Abholung halten"
"Priority Mail Flat Rate Envelope Hold For Pickup","Priorität Mail Pauschale Umschlag zur Abholung halten"
"Priority Mail Gift Card Flat Rate Envelope","Priorität Post Geschenk Karte Pauschale Umschlag"
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Priorität Post Geschenk Karte Pauschale Umschlag zur Abholung halten"
"Priority Mail Window Flat Rate Envelope","Priority Mail Fensterumschlag Pauschale"
"Priority Mail Window Flat Rate Envelope Hold For Pickup","Priority Mail Fenster Flatrate Umschlag zur Abholung halten"
"Priority Mail Small Flat Rate Envelope","Priority Mail kleiner Pauschale Umschlag"
"Priority Mail Small Flat Rate Envelope Hold For Pickup","Priorität Post kleiner Pauschale Umschlag zur Abholung halten"
"Priority Mail Legal Flat Rate Envelope","Priority Mail rechtlicher Pauschale Umschlag"
"Priority Mail Legal Flat Rate Envelope Hold For Pickup","Priorität Post rechtlicher Pauschale Umschlag zur Abholung halten"
"Priority Mail Padded Flat Rate Envelope Hold For Pickup","Priority Mail gepolsterter Pauschale Umschlag zur Abholung halten"
"Priority Mail Regional Rate Box A","Regionale Rate Mail Priorität A"
"Priority Mail Regional Rate Box A Hold For Pickup","Priority Mail Regional Rate Box A Hold For Pickup"
"Priority Mail Regional Rate Box B","Priority Mail Regional Rate Box B"
"Priority Mail Regional Rate Box B Hold For Pickup","Priority Mail Regional Rate Box B Hold For Pickup"
"First-Class Package Service Hold For Pickup","First-Class Package Service Hold For Pickup"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes","Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes"
"Priority Mail Regional Rate Box C","Priority Mail Regional Rate Box C"
"Priority Mail Regional Rate Box C Hold For Pickup","Priority Mail Regional Rate Box C Hold For Pickup"
"First-Class Package Service","First-Class Package Service"
"Priority Mail Express Padded Flat Rate Envelope","Priority Mail Express Padded Flat Rate Envelope"
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup","Priority Mail Express Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope"
"Priority Mail Express International","Priority Mail Express International"
"Priority Mail International","Priority Mail International"
"Global Express Guaranteed (GXG)","Global Express Guaranteed (GXG)"
"Global Express Guaranteed Document","Global Express Guaranteed Document"
"Global Express Guaranteed Non-Document Rectangular","Global Express Guaranteed Non-Document Rectangular"
"Global Express Guaranteed Non-Document Non-Rectangular","Global Express Guaranteed Non-Document Non-Rectangular"
"Priority Mail International Flat Rate Envelope","Priority Mail International Flat Rate Envelope"
"Priority Mail International Medium Flat Rate Box","Priority Mail International Medium Flat Rate Box"
"Priority Mail Express International Flat Rate Envelope","Priority Mail Express International Flat Rate Envelope"
"Priority Mail International Large Flat Rate Box","Priority Mail International Large Flat Rate Box"
"USPS GXG Envelopes","USPS GXG Envelopes"
"First-Class Mail International Letter","First-Class Mail International Letter"
