"Invitations","Позивнице"
"Add Invitations","Додај Позивнице"
"New Invitations","Ново Позивнице"
"Invitations Information","Позивнице Информације"
"Enter Each Email on New Line","Ентер Еацх Е-пошта он Ново Лине"
"Message","Порука"
"Send From","Пошаљи Од"
"Invitee Group","Инвитее Група"
"Reset","Ресетовати"
"Save","Сачувај"
"View Invitation for %1 (ID: %2)","Преглед Позивница фор %1 (ИД: %2)"
"Back","Назад"
"Discard Invitation","Дисцард Позивница"
"Are you sure you want to discard this invitation?","Да ли сте сигурни желите да дисцард тхис инвитатион?"
"Save Invitation","Сачувај Позивница"
"Send Invitation","Пошаљи Позивница"
"General","Опште"
"Default from System Configuration","Подразумевано фром Систем Конфигурација"
"N/A","Н/А - није доступно"
"Status History","Status History"
"Customers","Купци"
"Order Conversion Rate","Поруџбина Цонверсион Рате"
"We can't find this invitation.","We can't find this invitation."
"Please select invitations.","Молимо изаберите инвитатионс."
"We discarded %1 of %2 invitations.","We discarded %1 of %2 invitations."
"We skipped %1 of the selected invitations.","We skipped %1 of the selected invitations."
"Something went wrong while sending invitations.","Нешто није у реду wхиле сендинг инвитатионс."
"No invitations have been resent.","Не инвитатионс су ресент."
"You sent %1 of %2 invitation(s).","You sent %1 of %2 invitation(s)."
"Something went wrong while sending %1 invitations.","Нешто није у реду wхиле сендинг %1 инвитатионс."
"We discarded %1 invitation(s) addressed to current customers.","We discarded %1 invitation(s) addressed to current customers."
"Please specify at least one email address.","Молимо наведите ат леаст оне емаил аддресс."
"We sent %1 invitation(s).","We sent %1 invitation(s)."
"Something went wrong while sending %1 of %2 invitations.","Нешто није у реду wхиле сендинг %1 оф %2 инвитатионс."
"%1 invitation(s) were not sent, because customer accounts already exist for these email addresses.","%1 инвитатион(с) нису сент, бецаусе цустомер аццоунтс алреадy еxист фор тхесе емаил аддрессес."
"The invitation has been saved.","Тхе инвитатион је савед."
"Reports","Извештаји"
"Invitation Report by Customers","Позивница Репорт бy Купци"
"Invited Customers Report","Инвитед Купци Репорт"
"General Report","Опште Репорт"
"Invitations Report","Позивнице Репорт"
"Invitation Report by Order Conversion Rate","Позивница Репорт бy Поруџбина Цонверсион Рате"
"Conversion Rate Report","Conversion Rate Report"
"The wrong customer account is specified.","The wrong customer account is specified."
"Please enter a correct confirmation key.","Молимо унесите а цоррецт цонфирматион кеy."
"Bad request.","Лош захтев."
"Your invitation is not valid. Please create an account.","Your invitation is not valid. Please create an account."
"Your invitation is not valid. Please contact us at %1.","Your invitation is not valid. Please contact us at %1."
"We can't save this customer.","We can't save this customer."
"Page not found.","Страница није пронађена."
"My Invitations","Мy Позивнице"
"Invalid Form Key. Please refresh the page.","Неважећа шифра за форму. Молим освежите страницу."
"You sent the invitation for %1.","You sent the invitation for %1."
"Something went wrong while sending an email to %1.","Нешто није у реду wхиле сендинг ан емаил то %1."
"We did not send %1 invitation(s) addressed to current customers.","We did not send %1 invitation(s) addressed to current customers."
"Send Invitations","Пошаљи Позивнице"
"Max Invitations Allowed to be Sent at One Time","Маx Позивнице Аллоwед то бе Сент ат Оне Време"
"Please correct the value for ""%1"" parameter, otherwise we'll use the saved value instead.","Молимо исправите вредност за параметар ""%1"", иначе ћемо уместо тога користити сачувану вредност."
"Same as Inviter","Same as Inviter"
"Default Customer Group from System Configuration","Подразумевано Купац Група фром Систем Конфигурација"
"By Invitation Only","Бy Позивница Онлy"
"Available to All","Аваилабле то Све"
"Please correct the invitation code.","Молимо исправите тхе инвитатион цоде."
"You need to specify a customer ID group.","You need to specify a customer ID group."
"The wrong store is specified.","The wrong store is specified."
"You can't update this message.","Не можете упдате тхис мессаге."
"We can't generate encrypted code.","We can't generate encrypted code."
"We can't find an ID for this invitation.","We can't find an ID for this invitation."
"You can't send an invitation with status ""%1"".","Не можете послати позивницу са статусом ""%1""."
"Please enter a valid invitation email.","Молимо унесите а валид инвитатион емаил."
"We can't identify the proper website.","We can't identify the proper website."
"Please specify an email.","Молимо наведите ан емаил."
"This invitation is addressed to a current customer: ""%1"".","Ова позивница је упућена постојећем купцу: ""%1""."
"This invitation is not valid.","This invitation is not valid."
"Please correct the invitation email.","Молимо исправите тхе инвитатион емаил."
"Invitation for same email address","Позивница фор саме емаил аддресс"
"Not Sent","Није Послато"
"Sent","Послато"
"Accepted","Прихваћен"
"Discarded","Discarded"
"Invitation Information","Позивница Информације"
"Send At","Пошаљи Ат"
"Invitation Message","Позивница Мессаге"
"Email","Е-пошта"
"Status","Статус"
"Website","Wеб сајт"
"Store View","Приказ продавнице"
"Signed Up At","Signed Up At"
"Invitation URL","Позивница УРЛ"
"Link","Link"
"Invitee Information","Инвитее Информације"
"Customer ID","Купац ИД"
"Customer Group","Група купаца"
"First Name","Име"
"Last Name","Презиме"
"Sign Up At","Sign Up At"
"Inviter Information","Инвитер Информације"
"Admin","Admin"
"* Required Fields","* Обавезна поља"
"Invite your friends by entering their email addresses","Invite your friends by entering their email addresses"
"Maximum %1 email addresses allowed.","Maximum %1 email addresses allowed."
"Add","Додај"
"Back to Invitations","Назад то Позивнице"
"Remove","Уклони"
"Enter Email","Ентер Е-пошта"
"You cannot send more invitations","Yоу не може сенд море инвитатионс"
"There are no sent invitations.","There are no sent invitations."
"%inviter_name invites you to join Private Sales Site","%инвитер_наме инвитес yоу то јоин Привате Продаја Сите"
"Invite to join Private Sales Site","Инвите то јоин Привате Продаја Сите"
"Please accept this invitation to join %store_name.","Please accept this invitation to join %store_name."
"%store_name offers limited time sales of products only to members.","%store_name offers limited time sales of products only to members."
"Please use the following link to create an account and view the deals:","Please use the following link to create an account and view the deals:"
"Private Sales","Приватна продаја"
"Invited Customers","Инвитед Купци"
"Conversion","Conversion"
"Invitation Section","Позивница Сецтион"
"Conversions","Conversions"
"Customer Invitation Email Sender","Купац Позивница Е-пошта Сендер"
"Customer Invitation Email Template","Купац Позивница Е-пошта Темплате"
"Enable Invitations Functionality","Омогући Позивнице Фунцтионалитy"
"Enable Invitations on Storefront","Омогући Позивнице он Сторефронт"
"Referred Customer Group","Реферред Купац Група"
"New Accounts Registration","Ново Аццоунтс Регистратион"
"Allow Customers to Add Custom Message to Invitation Email","Дозволи Купци то Додај Цустом Мессаге то Позивница Е-пошта"
"Customer Invitations","Купац Позивнице"
"Discard Selected","Discard Selected"
"Are you sure you want to do this?","Јесте ли сигурни да желите да урадите ово?"
"Send Selected","Пошаљи Селецтед"
"ID","ИД"
"Invitee","Позивнице"
"Registered","Registered"
"Valid Website","Валид Веб сајт"
"Name","Име"
"Group","Група"
"Invitations Sent","Позивнице Сент"
"Invitations Accepted","Позивнице Прихваћен"
"Accept Rate","Accept Rate"
"Discard Rate","Discard Rate"
"Accepted and Purchased","Прихваћен анд Пурцхасед"
"Conversion Rate","Conversion Rate"
"Invitation","Позивница"
"The invitation code is incorrect. Verify the code and try again.","Тхе инвитатион цоде ис нетачан. Верифy тхе цоде анд покушајте поново."
"A customer ID group is missing. Enter a group and try again.","А цустомер ИД гроуп ис недостаје. Ентер а гроуп анд покушајте поново."
"The incorrect store is specified. Verify the store and try again.","Тхе нетачан сторе ис специфиед. Верифy тхе сторе анд покушајте поново."
"The store credit entered was invalid. Store credit must be less than the order amount. Verify and try again.","Тхе сторе цредит ентеред wас неисправан. Продавница цредит муст бе лесс тхан тхе ордер амоунт. Проверите и покушајте поново."
"The encrypted code couldn't be generated.","The encrypted code couldn't be generated."
"An ID wasn't found for this invitation. Verify the invitation and try again.","Ан ИД wасн'т фоунд фор тхис инвитатион. Верифy тхе инвитатион анд покушајте поново."
"The invitation with the ""%1"" status can't be sent.","Позивница са статусом ""%1"" не може бити послата."
"A valid invitation email is missing. Enter and try again.","А валид инвитатион емаил ис недостаје. Унесите и покушајте поново."
"The proper website couldn't be identified","The proper website couldn't be identified"
"An email wasn't specified. Enter the email and try again.","Није наведен Емаил. Унесите Емаил и покушајте поново."
"This invitation is addressed to current customer ""%1"".","Ова позивница је упућена постојећем купцу ""%1""."
