"Invalid store requested.","Neispravna prodavnica zahtevana."
"Current store is not active.","Trenutna prodavnica nije aktivna."
"Requested store is inactive","Tražena prodavnica je neaktivna"
"Requested store is not found","Tražena prodavnica nije pronađena"
"Environment emulation nesting is not allowed.","Environment emulation nesting is not allowed."
"%1","%1"
"Website was not found","Veb sajt nije pronađen"
"Group was not found","Group was not found"
"Store was not found","Prodavnica nije pronađena"
"Class for type ""%1"" was not declared","Class for type ""%1"" was not declared"
"%1 should implement %2","%1 treba da implementira %2"
"The following stores are not associated with a root category: ' . . '. For the store to be displayed in the storefront, it must be associated with a root category.","The following stores are not associated with a root category: ' . . '. For the store to be displayed in the storefront, it must be associated with a root category."
"Invalid scope object","Invalid scope object"
"Group with the same code","Grupa sa istim kodom"
"Store with the same code","Prodavnica sa istim kodom"
"Website with the same code","Veb sajt sa istim kodom"
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter."
"Name is required","Naziv je obavezan"
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter."
"Store is inactive","Prodavnica je neaktivna"
"Invalid store parameter.","Neispravan parametar prodavnice."
"Default store is inactive","Podrazumevana prodavnica je neaktivna"
"All Store Views","Svi pregledi prodavnica"
"-- Please Select --","-- Molim odaberite --"
"Admin","Admin"
"Default website is not defined","Podrazumevani veb sajt nije definisan"
"More than one default website is defined","More than one default website is defined"
"no such entity exception","no such entity exception"
"Your Language:","Your Language:"
"Your Language","Your Language"
"Language","Language"
"Select Store","Izaberi prodavnicu"
"Configuration","Konfiguracija"
"Various XML configurations that were collected across modules and merged","Various XML configurations that were collected across modules and merged"
"Layouts","Layouts"
"Layout building instructions","Layout building instructions"
"Blocks HTML output","Blocks HTML output"
"Page blocks HTML","Page blocks HTML"
"Collections Data","Collections Data"
"Collection data files","Collection data files"
"Reflection Data","Reflection Data"
"API interfaces reflection data","API interfaces reflection data"
"Database DDL operations","Database DDL operations"
"Results of DDL queries, such as describing tables or indexes","Results of DDL queries, such as describing tables or indexes"
"Only default scope allowed","Only default scope allowed"
"Various XML configurations that were collected across modules and merged.","Various XML configurations that were collected across modules and merged."
"Layout building instructions.","Layout building instructions."
"Page blocks HTML.","Page blocks HTML."
"Collection data files.","Collection data files."
"API interfaces reflection data.","API interfaces reflection data."
"Results of DDL queries, such as describing tables or indexes.","Results of DDL queries, such as describing tables or indexes."
"The store cannot be switched.","Prodavnica ne može biti promenjena."
"The store that was requested wasn't found. Verify the store and try again.","The store that was requested wasn't found. Verify the store and try again."
"The website wasn't found. Verify the website and try again.","The website wasn't found. Verify the website and try again."
"The group wasn't found. Verify the group and try again.","The group wasn't found. Verify the group and try again."
"The store wasn't found. Verify the store and try again.","The store wasn't found. Verify the store and try again."
"The class for ""%1"" type wasn't declared. Enter the class and try again.","Klasa za ""%1"" tip nije upisana. Unesite klasu i pokušajte ponovo."
"The scope object is invalid. Verify the scope object and try again.","The scope object is invalid. Verify the scope object and try again."
"The default website isn't defined. Set the website and try again.","The default website isn't defined. Set the website and try again."
"The default website is invalid. Make sure no more than one default is defined and try again.","The default website is invalid. Make sure no more than one default is defined and try again."
"Compiled Config","Compiled Config"
"Compilation configuration","Compilation configuration"
