"Consumer is not authorized to access %resources","Consumer is not authorized to access %resources"
"Operation allowed only in HTTPS","Operación permitida solamente en HTTPS"
"Cannot perform GET operation with store code 'all'","No se puede realizar la operación GET con el código de tienda 'all'"
"Request does not match any route.","Solicitud no coincide con ninguna ruta."
"Not allowed parameters: %1. Please use only %2 and %3.","No se permiten parámetros: %1. Por favor use solamente %2 y %3."
"Requested service is not available: ""%1""","El servicio solicitado no está disponible: ""%1"""
"Operation ""%1"" not found.","Operación ""%1"" no encontrada."
"SOAP extension is not loaded.","La extensión SOAP no ha sido cargada."
"Invalid XML","XML no válido"
"Invalid XML: Detected use of illegal DOCTYPE","XML no válido: Detectado uso de DOCTYPE ilegal"
"message","mensaje"
"Message","Mensaje"
"Soap fault reason.","Razón de falla SOAP."
"Manage Customers","Gestionar clientes"
"Create Customer","Crear cliente"
"Edit Customer","Editar cliente"
"Get Customer","Obtener cliente"
"Delete Customer","Eliminar Cliente"
"Magento Web API","API web de Magento"
"SOAP Settings","Ajustes SOAP"
"Default Response Charset","Conjunto de caracteres de respuesta (predeterminado)"
"If empty, UTF-8 will be used.","Si está vacío, se utilizará UTF-8."
"Web Services Configuration","Ajustes de servicios web"
"REST and SOAP configurations, generated WSDL file","Ajustes REST y SOAP, archivo WSDL generado"
"Authentication header format is invalid.","Authentication header format is invalid."
"Authentication header is absent.","Authentication header is absent."
"REST and SOAP configurations, generated WSDL file.","REST and SOAP configurations, generated WSDL file."
"Specified request cannot be processed.","Specified request cannot be processed."
"The consumer isn't authorized to access %resources.","The consumer isn't authorized to access %resources."
