"Consumer is not authorized to access %resources","Consumer is not authorized to access %resources"
"Operation allowed only in HTTPS","HTTPS에서만 작업 허용"
"Cannot perform GET operation with store code 'all'","Cannot perform GET operation with store code 'all'"
"Request does not match any route.","요청이 어떤 경로와도 일치하지 않습니다."
"Not allowed parameters: %1. Please use only %2 and %3.","허용된 파라메터가 아닙니다: %1. %2와 %3만 사용하십시오."
"Requested service is not available: ""%1""","요청한 서비스를 사용할 수 없습니다: ""%1"""
"Operation ""%1"" not found.","""%1"" 작업이 없습니다."
"SOAP extension is not loaded.","SOAP 확장 기능을 불러오지 못했습니다."
"Invalid XML","올바르지 않은 XML"
"Invalid XML: Detected use of illegal DOCTYPE","올바르지 않은 XML: 잘못된 문서타입(DOCTYPE)을 발견했습니다."
"message","메세지"
"Message","메세지"
"Soap fault reason.","Soap 오류 이유"
"Manage Customers","고객 관리"
"Create Customer","고객 생성"
"Edit Customer","고객 수정"
"Get Customer","고객 취득"
"Delete Customer","고객 삭제"
"Magento Web API","마젠토 웹 API"
"SOAP Settings","SOAP 설정"
"Default Response Charset","기본 응답 캐릭터셋"
"If empty, UTF-8 will be used.","비어있으면 UTF-8이 사용됩니다."
"Web Services Configuration","웹서비스 설정"
"REST and SOAP configurations, generated WSDL file","REST와 SOAP 설정, WSDL파일 생성"
"Authentication header format is invalid.","Authentication header format is invalid."
"Authentication header is absent.","Authentication header is absent."
"REST and SOAP configurations, generated WSDL file.","REST and SOAP configurations, generated WSDL file."
"Specified request cannot be processed.","Specified request cannot be processed."
"The consumer isn't authorized to access %resources.","The consumer isn't authorized to access %resources."
