"Customer Address Attributes","Customer Address Attributes"
"Add New Attribute","Add New Attribute"
"Save and Continue Edit","บันทึก และแก้ไขต่อไป"
"Save Attribute","Save Attribute"
"Delete Attribute","Delete Attribute"
"Edit Customer Address Attribute ""%1""","Edit Customer Address Attribute ""%1"""
"New Customer Address Attribute","New Customer Address Attribute"
"Input Type","Input Type"
"Lines Count","Lines Count"
"Valid range 2-20","Valid range 2-20"
"Input Validation","Input Validation"
"None","ไม่มี"
"Minimum Text Length","Minimum Text Length"
"Maximum Text Length","Maximum Text Length"
"Maximum File Size (bytes)","Maximum File Size (bytes)"
"File Extensions","File Extensions"
"Comma separated","Comma separated"
"Maximum Image Width (px)","Maximum Image Width (px)"
"Maximum Image Height (px)","Maximum Image Height (px)"
"Input/Output Filter","Input/Output Filter"
"Minimal value","Minimal value"
"Maximum value","Maximum value"
"Add to Column Options","Add to Column Options"
"Select ""Yes"" to add this attribute to the list of column options in the customer grid.","Select ""Yes"" to add this attribute to the list of column options in the customer grid."
"Use in Filter Options","Use in Filter Options"
"Select ""Yes"" to add this attribute to the list of filter options in the customer grid.","Select ""Yes"" to add this attribute to the list of filter options in the customer grid."
"Use in Search Options","Use in Search Options"
"Use in Search Option","Use in Search Option"
"Select ""Yes"" to add this attribute to the list of search options in the customer grid.","Select ""Yes"" to add this attribute to the list of search options in the customer grid."
"Storefront Properties","Storefront Properties"
"Show on Storefront","Show on Storefront"
"Sort Order","การเรียงลำดับ"
"Forms to Use In","Forms to Use In"
"Properties","Properties"
"Manage Label / Options","Manage Label / Options"
"Attribute Information","Attribute Information"
"Visible to Customer","Visible to Customer"
"No","ไม่"
"Yes","ใช่"
"Customer Attributes","Customer Attributes"
"Edit Customer Attribute ""%1""","Edit Customer Attribute ""%1"""
"New Customer Attribute","New Customer Attribute"
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","This is used internally. Make sure you don't use spaces or more than %1 symbols."
"Manage Form Types","Manage Form Types"
"New Form Type","New Form Type"
"Edit Form Type ""%1""","Edit Form Type ""%1"""
"General Information","ข้อมูลทั่วไป"
"-- Please Select --","-- โปรดเลือก-"
"Based On","Based On"
"Form Label","Form Label"
"All Themes","All Themes"
"For Theme","For Theme"
"Store View","มุมมองร้าน"
"Form Code","Form Code"
"Form Title","Form Title"
"General","ทั่วไป"
"New Fieldset","New Fieldset"
"Save","บันทึก"
"Remove","ลบ"
"Cancel","ยกเลิก"
"Attributes","คุณสมบัติ"
"Form Type Information","Form Type Information"
"Type Code","Type Code"
"Label","Label"
"Theme","Theme"
"System","ระบบ"
"Customer","ลูกค้า"
"Manage Customer Address Attributes","Manage Customer Address Attributes"
"You cannot delete this attribute.","You cannot delete this attribute."
"You deleted the customer address attribute.","You deleted the customer address attribute."
"We can't delete the customer address attribute right now.","We can't delete the customer address attribute right now."
"This attribute no longer exists.","This attribute no longer exists."
"You cannot edit this attribute.","You cannot edit this attribute."
"Edit Customer Address Attribute","Edit Customer Address Attribute"
"You saved the customer address attribute.","You saved the customer address attribute."
"We can't save the customer address attribute right now.","We can't save the customer address attribute right now."
"An attribute with this code already exists.","An attribute with this code already exists."
"Manage Customer Attributes","Manage Customer Attributes"
"You deleted the customer attribute.","You deleted the customer attribute."
"The attribute no longer exists.","The attribute no longer exists."
"Edit Customer Attribute","Edit Customer Attribute"
"You saved the customer attribute.","You saved the customer attribute."
"We can't save the form type right now.","We can't save the form type right now."
"This system form type cannot be deleted.","This system form type cannot be deleted."
"The form type has been deleted.","The form type has been deleted."
"We can't delete the form type right now.","We can't delete the form type right now."
"Customer Address Registration","Customer Address Registration"
"Customer Account Address","Customer Account Address"
"Customer Registration","Customer Registration"
"Customer Account Edit","Customer Account Edit"
"Admin Checkout","Admin Checkout"
"Use helper with defined EAV entity.","Use helper with defined EAV entity."
"Length Only","Length Only"
"An attribute code must not be more than %1 characters.","An attribute code must not be more than %1 characters."
"Use Default Value","Use Default Value"
"Fieldset Properties","Fieldset Properties"
"Fieldset Title","Fieldset Title"
"Fieldset Code","Fieldset Code"
"A fieldset with the same code alredy exists.","A fieldset with the same code alredy exists."
"This fieldset is not empty!","This fieldset is not empty!"
"Choose Website:","Choose Website:"
"Please confirm site switching. All data that hasn't been saved will be lost.","Please confirm site switching. All data that hasn't been saved will be lost."
"* Required Fields","ข้อมูลที่จำเป็นต้องกรอก"
"Contact Information","ข้อมูลติดต่อ"
"Address","Address"
"Street Address","ที่อยู่"
"Street Address %1","Street Address %1"
"VAT Number","VAT Number"
"City","City"
"State/Province","State/Province"
"Please select a region, state or province.","Please select a region, state or province."
"Zip/Postal Code","Zip/Postal Code"
"Country","Country"
"This is your default billing address.","This is your default billing address."
"Use as my default billing address","ใช้เป็นที่อยู่หลักสำหรับออกใบเสร็จ"
"This is your default shipping address.","This is your default shipping address."
"Use as my default shipping address","ใช้เป็นที่อยู่หลักสำหรับจัดส่ง"
"Save Address","บันทึกที่อยู่"
"Go back","ย้อนกลับ"
"Account Information","ข้อมูลบัญชี"
"Change Email","เปลี่ยนอีเมล"
"Change Password","เปลี่ยนรหัสผ่าน"
"Change Email and Password","เปลี่ยนอีเมลและรหัสผ่าน"
"Email","อีเมล"
"Current Password","รหัสผ่านปัจจุบัน"
"New Password","รหัสผ่านใหม่"
"Password Strength","ความแข็งแรงของรหัสผ่าน"
"No Password","ไม่มีรหัสผ่าน"
"Confirm New Password","ยืนยันรหัสผ่านใหม่"
"Personal Information","ข้อมูลส่วนบุคคล"
"Sign Up for Newsletter","สมัครรับจดหมายข่าว"
"Address Information","Address Information"
"Company","Company"
"Phone Number","เบอร์โทรศัพท์"
"Sign-in Information","ข้อมูลการลงชื่อเข้าใช้"
"Password","รหัสผ่าน"
"Confirm Password","ยืนยันรหัสผ่าน"
"Create an Account","สร้างบัญชี"
"Back","ย้อนกลับ"
"Customer Address","Customer Address"
"Default Values","Default Values"
"Fax","Fax"
"Default Billing Address","Default Billing Address"
"Default Shipping Address","Default Shipping Address"
"Comma separated. Forbidden file extensions: %1.","Comma separated. Forbidden file extensions: %1."
"The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later."
"Please correct the value for file extensions.","Please correct the value for file extensions."
"Store Credit","Store Credit"
"The attribute code needs to be %1 characters or fewer. Re-enter the code and try again.","The attribute code needs to be %1 characters or fewer. Re-enter the code and try again."
