"No such public catalog entity","چنین ورودی عمومی کاتالوگی وجود ندارد"
"Requested product doesn't exist","محصول مورد نظر وجود ندارد"
"Shared Catalog (or Customer Group)","کاتالوگ مشترک (یا گروه مشتری)"
