"Admin is a required field in each row","Admin is a required field in each row"
"Update Product Preview Image","Update Product Preview Image"
"Filtering by this attribute will update the product image on catalog page","Filtering by this attribute will update the product image on catalog page"
"Use Product Image for Swatch if Possible","Use Product Image for Swatch if Possible"
"Allows use fallback logic for replacing swatch image with product swatch or base image","Allows use fallback logic for replacing swatch image with product swatch or base image"
"Visual Swatch","Visual Swatch"
"Text Swatch","Text Swatch"
"Manage Swatch (Values of Your Attribute)","Manage Swatch (Values of Your Attribute)"
"Is Default","Er standard"
"Add Swatch","Add Swatch"
"Sort Option","Sorteringsindstillingen"
"Swatch","Farveprøve"
"Description","Beskrivelse"
"Delete","Slet"
"The value of Admin must be unique.","Værdien af Admin skal være entydigt."
"Choose a color","Choose a color"
"Upload a file","Upload a file"
"Clear","Ryd"
"Step 2: Attribute Values","Step 2: Attribute Values"
"Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.","Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU."
"Sort Variations","Sort Variations"
"Options","Valgmuligheder"
"Select All","Vælg alle"
"Deselect All","Fravælg alle"
"Remove Attribute","Remove Attribute"
"Save Option","Gemme valgmulighed"
"Remove Option","Fjern valgmulighed"
"Create New Value","Create New Value"
"More","More"
"Swatches","Swatches"
"Swatches per Product","Swatches per Product"
"Show Swatches in Product List","Show Swatches in Product List"
"Show Swatch Tooltip","Show Swatch Tooltip"
"Default Store View","Standard Butiksvisning"
"Admin","Admin"
