"The role wasn't found for the user. Verify the role and try again.","The role wasn't found for the user. Verify the role and try again."
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Terjadi kesalahan saat menyusun daftar sumber daya diperbolehkan. Anda dapat mengetahui lebih lanjut dalam log pengecualian."
