"The role wasn't found for the user. Verify the role and try again.","The role wasn't found for the user. Verify the role and try again."
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Er ging iets mis tijdens het compileren van een lijst van toegestane resources. U vindt meer informatie in de exceptions log."
