"The role wasn't found for the user. Verify the role and try again.","The role wasn't found for the user. Verify the role and try again."
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Jokin meni vikaan koottaessa sallittujen resurssien luetteloa. Löydät lisätietoja exceptions-lokista."
