"The role wasn't found for the user. Verify the role and try again.","Ο ρόλος δεν βρέθηκε για τον χρήστη. Επιβεβαιώστε τον ρόλο και δοκιμάστε ξανά."
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Κάτι πήγε στραβά κατά την κατάρτιση ενός καταλόγου των επιτρεπόμενων πόρων. Μπορείτε να μάθετε περισσότερα στο αρχείο exceptions log."
